timestamp,temperature,humidity,pressure,soil_moisture,light_intensity
2025-04-29T22:19:29.923Z,-2.460504623843014,89.56596070509812,1003.3069694336159,31.678656570877372,157.56805952299447
2025-05-10T05:27:48.095Z,-1.5226625821766824,76.33329516886235,992.9125687755069,67.3494277445832,877.2526278776716
2025-05-02T04:38:57.700Z,12.437104153738453,53.11119958424923,1004.6036786783282,56.46367345568051,157.09580029854985
2025-04-29T15:29:01.563Z,16.20733829283711,91.71609634746349,1004.6994721083815,76.6603365565222,261.6251921294628
2025-05-13T02:51:54.154Z,10.191712147003791,72.13848199284396,1000.357735455874,76.56524501730902,741.8761588994206
2025-05-19T15:36:54.158Z,23.220380058311633,66.00288254655861,999.2551241801107,71.75109099580436,787.5376631302304
2025-04-29T07:35:44.279Z,27.64012121650267,64.29542060300275,1001.2422339257263,57.790103390825585,676.3874730502905
2025-05-20T12:23:43.394Z,16.48458248838116,62.986886101913086,993.6585022754914,70.2614552420979,791.2077545320282
2025-04-25T02:35:56.005Z,28.04792111724322,75.05327522788309,999.8879527026362,60.39404904978262,967.9698358060249
2025-05-02T08:09:52.108Z,14.954451934859343,64.51077652986706,1017.532345036757,65.73390884282817,123.79376535489217
2025-04-23T22:28:23.147Z,9.224358312573557,70.63735282900078,1006.5853681878815,30.436584146232647,337.3369646786838
2025-05-23T06:18:56.275Z,12.118934681799448,80.49095030954699,990.3392616157262,34.069575652337704,166.11461068360057
2025-04-30T11:53:36.245Z,7.287272890748653,41.93447221385094,1003.1293710157834,74.84834023402928,148.78619350427425
2025-04-25T11:03:05.951Z,28.42356463768059,48.21395563608047,995.4892609298096,43.73112074304713,694.756675295996
2025-04-26T17:32:55.019Z,14.844724810549668,76.67310409278628,980.0957839728537,75.8714464668646,588.4582393719508
2025-05-08T10:15:34.049Z,13.743536678899602,45.26274725352054,997.8116293620052,79.11102343036362,441.7062160379677
2025-05-02T07:10:51.529Z,3.4474042911309724,42.681643670068944,998.2527704925192,37.44006054136776,592.2623997104768
2025-05-13T23:25:47.345Z,-9.922072837982494,72.24474216524962,996.2177008252115,75.85174950271866,857.7379796526385
2025-05-23T19:44:22.025Z,1.4343468549627314,61.98370808538205,991.5564073739735,76.10074487475956,914.5365924105481
2025-05-01T15:16:45.646Z,24.901907831817176,72.61404537792743,1007.1457179444319,35.1656553986053,967.2335923475307
2025-05-06T16:48:05.586Z,23.790775124541554,61.848234129922986,994.9867456254394,30.367069272238844,47.82463159834116
2025-05-23T13:40:46.082Z,22.596437658086785,61.68214731318983,1002.6486307925978,42.40592303102889,887.5522492858481
2025-05-19T14:41:07.503Z,-4.03266400235768,83.6498324911505,992.9627771072164,51.91469380280703,89.1610913740366
2025-05-08T08:41:04.920Z,-3.4892478744628974,46.563570665279045,1002.6950271097472,21.75801441276572,126.53474812828081
2025-05-11T22:23:11.677Z,-8.931853829018191,92.3326394889942,986.2350782797793,75.20192641564068,109.18030706931947
2025-04-27T09:43:15.785Z,5.596878495132604,71.5796583319503,994.5756020106119,61.135090170637696,488.33199466314545
2025-05-06T02:45:02.685Z,6.723430962159121,68.66807769094473,989.8585732499185,34.6638554717343,192.45707351926734
2025-05-18T06:31:12.332Z,12.817999658671013,87.45955121859838,1005.3201148966502,68.7674287425113,727.7326974406012
2025-04-25T08:51:18.940Z,27.059464764210205,92.70126384065824,997.5892760084735,36.67339341145845,398.3021591245102
2025-05-15T08:05:07.044Z,-9.656426819296389,60.72807362492632,1001.5585402898399,33.28986151123779,39.98235155619978
2025-05-14T00:38:20.018Z,22.523844650122037,86.41735774935418,981.4666069681481,27.52505911493055,786.6606533581644
2025-04-30T01:07:22.202Z,3.093018124023814,46.20394237186235,1016.039044932718,50.39176113475265,703.1599249016807
2025-05-08T21:53:36.406Z,10.420111717467499,81.13329422753822,1008.6405071318095,66.60724479677968,591.5787607105117
2025-04-27T13:54:23.321Z,10.296204700990877,80.84550367093934,992.1096518838305,33.46133621428699,449.5436607106417
2025-05-10T03:21:25.248Z,23.949054379209635,87.12686943156189,993.3349096938578,27.502024939366752,110.85164120418966
2025-05-08T05:44:15.671Z,25.187377307793064,61.58280499731832,1004.5109480781816,77.52365398447677,263.72935010860766
2025-05-19T18:37:22.141Z,-3.7981477704582556,88.10606219820227,1001.7000665486414,68.64810287554275,174.48912918302383
2025-05-08T16:24:39.211Z,28.98805813973832,87.03267594628721,988.158415452593,40.14816993169963,963.1954344791817
2025-05-02T21:24:49.064Z,23.918076677416792,84.9412691125006,1018.5544291559438,42.92070776175542,252.75151072789848
2025-05-03T14:14:28.045Z,8.422576002554646,94.67917753357733,980.7192878824761,75.7485584886823,633.9226071586827
2025-05-16T16:47:57.925Z,-5.62459524671882,54.96041852783809,999.3754557986839,48.42299127254815,314.76398854852704
2025-05-22T19:26:24.733Z,-3.965012852957206,48.75722092098609,1008.0695672867203,46.95536235046983,524.9518379526563
2025-05-16T17:45:34.483Z,28.16932455605987,62.05447444639411,994.4412938817237,55.12577273188886,813.9810683421032
2025-05-14T15:21:44.066Z,-7.187998853416664,64.4337324411566,986.2035936038286,38.08343361748859,34.980741692476556
2025-05-02T02:10:18.151Z,26.270050363697898,52.15007798284548,1010.6868798007079,56.51776076438228,862.4110382813672
2025-05-05T15:10:47.404Z,20.81336309773665,62.34221407182103,1009.8875613087793,58.72309010700727,41.830986100002356
2025-05-14T10:24:52.260Z,4.591916485166156,57.130556112350476,991.3467188139531,50.44590650752086,765.1327552340026
2025-04-28T19:03:51.468Z,-7.722096054249787,60.34646760093868,1015.9389755082009,76.19205497427012,365.2132727755556
2025-04-27T21:21:50.370Z,6.988409622657592,70.77714706109953,1016.0547514000102,22.831851940634348,630.7365395338969
2025-05-19T14:18:49.178Z,0.5052228750048151,99.17229149683055,992.3580599768787,63.625771955133956,100.37385617118899
2025-05-14T12:29:56.723Z,-2.3392239672394943,79.25045693620702,1013.8332060856054,30.050172103177808,902.9575174144363
2025-05-22T10:54:16.788Z,28.476650939725026,59.090056830995906,1008.554736416949,35.68036413188995,176.8526314844523
2025-05-04T18:06:26.692Z,24.005356905522845,45.29688832924186,981.9486658019467,79.21670007825182,100.11118081608971
2025-05-18T18:08:27.945Z,0.5391667570697081,73.2447519268155,982.6320908545113,21.21978128775866,170.89606524457102
2025-04-29T07:40:18.223Z,10.738651203198678,48.7795385134534,1016.6420117530979,38.121935297852424,954.0427766830892
2025-05-13T14:26:07.824Z,-5.701908900509571,79.65267594929063,984.4572802266324,30.403956661241253,865.7013543628166
2025-05-12T16:02:42.056Z,-4.391051150279246,50.393963101718036,982.1997042857892,49.500869598952846,746.0773754306834
